sm_level:3 0.998223
sm_level:4 0.998872
no_smear: 0.924333
sm_level:0 0.98264
sm_level:1 0.993279
sm_level:2 0.996718
sm_level:3 0.998157
sm_level:4 0.998863
no_smear: 0.925959
sm_level:0 0.983366
sm_level:1 0.993916
sm_level:2 0.997172
sm_level:3 0.998461
sm_level:4 0.999061
no_smear: 0.922357
sm_level:0 0.982312
sm_level:1 0.993711
sm_level:2 0.997137
sm_level:3 0.998457
sm_level:4 0.999065
no_smear: 0.92376
sm_level:0 0.98229
sm_level:1 0.9934
sm_level:2 0.99684
sm_level:3 0.998193
sm_level:4 0.99882
no_smear: 0.92277
sm_level:0 0.981793
sm_level:1 0.993147
sm_level:2 0.99669
sm_level:3 0.998107
sm_level:4 0.998776
no_smear: 0.927645
sm_level:0 0.982897
sm_level:1 0.993612
sm_level:2 0.996979
sm_level:3 0.998336
sm_level:4 0.998981
no_smear: 0.921178
sm_level:0 0.981415
sm_level:1 0.99301
sm_level:2 0.996669
sm_level:3 0.998144
sm_level:4 0.998842
no_smear: 0.925536
sm_level:0 0.982239
sm_level:1 0.993162
sm_level:2 0.99666
sm_level:3 0.998104
sm_level:4 0.998807
no_smear: 0.920767
sm_level:0 0.981683
sm_level:1 0.993055
sm_level:2 0.996637
sm_level:3 0.998096
sm_level:4 0.998798
no_smear: 0.926951
sm_level:0 0.982817
sm_level:1 0.993626
sm_level:2 0.996995
sm_level:3 0.998336
sm_level:4 0.998965
no_smear: 0.924487
sm_level:0 0.983393
sm_level:1 0.994058
sm_level:2 0.997276
sm_level:3 0.998534
sm_level:4 0.999116
no_smear: 0.92455
sm_level:0 0.983125
sm_level:1 0.993966
sm_level:2 0.997304
sm_level:3 0.998601
sm_level:4 0.999187
no_smear: 0.926118
sm_level:0 0.982675
sm_level:1 0.993599
sm_level:2 0.99702
sm_level:3 0.998392
sm_level:4 0.99904
no_smear: 0.922599
sm_level:0 0.981912
sm_level:1 0.99333
sm_level:2 0.996855
sm_level:3 0.998253
sm_level:4 0.998913
no_smear: 0.925699
sm_level:0 0.983627
sm_level:1 0.994281
sm_level:2 0.997452
sm_level:3 0.998652
sm_level:4 0.99919
no_smear: 0.922468
sm_level:0 0.981311
sm_level:1 0.992712
sm_level:2 0.996362
sm_level:3 0.997872
sm_level:4 0.998609
no_smear: 0.92259
sm_level:0 0.981909
sm_level:1 0.99317
sm_level:2 0.996764
sm_level:3 0.998219
sm_level:4 0.998906
no_smear: 0.920837
sm_level:0 0.981503
sm_level:1 0.993032
sm_level:2 0.996653
sm_level:3 0.998126
sm_level:4 0.998837
no_smear: 0.925769
sm_level:0 0.982979
sm_level:1 0.993786
sm_level:2 0.997121
sm_level:3 0.998446
sm_level:4 0.999068
no_smear: 0.922902
sm_level:0 0.981517
sm_level:1 0.992856
sm_level:2 0.996486
sm_level:3 0.997981
sm_level:4 0.998711
no_smear: 0.922678
sm_level:0 0.982286
sm_level:1 0.993266
sm_level:2 0.996691
sm_level:3 0.998079
sm_level:4 0.998748
no_smear: 0.92266
sm_level:0 0.983457
sm_level:1 0.994254
sm_level:2 0.997424
sm_level:3 0.998635
sm_level:4 0.999188
no_smear: 0.926481
sm_level:0 0.983575
sm_level:1 0.993927
sm_level:2 0.997128
sm_level:3 0.998407
sm_level:4 0.999012
no_smear: 0.925047
sm_level:0 0.983193
sm_level:1 0.993688
sm_level:2 0.996935
sm_level:3 0.998243
sm_level:4 0.998872
no_smear: 0.923891
sm_level:0 0.981937
sm_level:1 0.993321
sm_level:2 0.996904
sm_level:3 0.998328
sm_level:4 0.998992
no_smear: 0.923306
sm_level:0 0.982906
sm_level:1 0.993681
sm_level:2 0.99701
sm_level:3 0.99835
sm_level:4 0.998989
no_smear: 0.927684
sm_level:0 0.982968
sm_level:1 0.99362
sm_level:2 0.996954
sm_level:3 0.998295
sm_level:4 0.998932
no_smear: 0.919752
sm_level:0 0.980357
sm_level:1 0.99246
sm_level:2 0.996374
sm_level:3 0.99798
sm_level:4 0.99875
no_smear: 0.925303
sm_level:0 0.983218
sm_level:1 0.993855
sm_level:2 0.997112
sm_level:3 0.998397
sm_level:4 0.998999
no_smear: 0.923378
sm_level:0 0.981496
sm_level:1 0.992695
sm_level:2 0.996304
sm_level:3 0.997813
sm_level:4 0.998562
no_smear: 0.929171
sm_level:0 0.983747
sm_level:1 0.99408
sm_level:2 0.997306
sm_level:3 0.998586
sm_level:4 0.999176
no_smear: 0.924101
sm_level:0 0.982453
sm_level:1 0.993459
sm_level:2 0.996935
sm_level:3 0.998327
sm_level:4 0.99898
no_smear: 0.925104
sm_level:0 0.982882
sm_level:1 0.99372
sm_level:2 0.997083
sm_level:3 0.998416
sm_level:4 0.999041
no_smear: 0.923065
sm_level:0 0.982744
sm_level:1 0.993683
sm_level:2 0.997064
sm_level:3 0.998408
sm_level:4 0.999039
no_smear: 0.923942
sm_level:0 0.983157
sm_level:1 0.993908
sm_level:2 0.997143
sm_level:3 0.998404
sm_level:4 0.998991
no_smear: 0.925478
sm_level:0 0.983269
sm_level:1 0.993789
sm_level:2 0.997051
sm_level:3 0.998346
sm_level:4 0.998949
no_smear: 0.921272
sm_level:0 0.982435
sm_level:1 0.993396
sm_level:2 0.996742
sm_level:3 0.998069
sm_level:4 0.9987
no_smear: 0.924644
sm_level:0 0.983341
sm_level:1 0.993971
sm_level:2 0.997169
sm_level:3 0.998421
sm_level:4 0.999005
no_smear: 0.923957
sm_level:0 0.98261
sm_level:1 0.993694
sm_level:2 0.997108
sm_level:3 0.998451
sm_level:4 0.99907
no_smear: 0.923063
sm_level:0 0.983118
sm_level:1 0.993971
sm_level:2 0.99722
sm_level:3 0.998468
sm_level:4 0.999042
no_smear: 0.923407
sm_level:0 0.983537
sm_level:1 0.994138
sm_level:2 0.997306
sm_level:3 0.998538
sm_level:4 0.999105
no_smear: 0.925075
sm_level:0 0.983017
sm_level:1 0.993671
sm_level:2 0.996962
sm_level:3 0.998282
sm_level:4 0.998909
no_smear: 0.921013
sm_level:0 0.981862
sm_level:1 0.993405
sm_level:2 0.996931
sm_level:3 0.998313
sm_level:4 0.998958
no_smear: 0.926295
sm_level:0 0.983379
sm_level:1 0.993833
sm_level:2 0.997011
sm_level:3 0.998287
sm_level:4 0.998907
no_smear: 0.922149
sm_level:0 0.981695
sm_level:1 0.992985
sm_level:2 0.996598
sm_level:3 0.99808
sm_level:4 0.998795
no_smear: 0.921934
sm_level:0 0.981754
sm_level:1 0.993179
sm_level:2 0.996794
sm_level:3 0.998256
sm_level:4 0.99895
no_smear: 0.925648
sm_level:0 0.982622
sm_level:1 0.993619
sm_level:2 0.997071
sm_level:3 0.998434
sm_level:4 0.999065
no_smear: 0.923638
sm_level:0 0.98228
sm_level:1 0.993398
sm_level:2 0.996843
sm_level:3 0.998201
sm_level:4 0.998836
no_smear: 0.925709
sm_level:0 0.983391
sm_level:1 0.993976
sm_level:2 0.99718
sm_level:3 0.998438
sm_level:4 0.999027
no_smear: 0.92577
sm_level:0 0.982642
sm_level:1 0.993432
sm_level:2 0.99687
sm_level:3 0.998257
sm_level:4 0.99891
no_smear: 0.929486
sm_level:0 0.983375
sm_level:1 0.993656
sm_level:2 0.996988
sm_level:3 0.998361
sm_level:4 0.999017
no_smear: 0.923453
sm_level:0 0.982052
sm_level:1 0.993267
sm_level:2 0.996819
sm_level:3 0.998259
sm_level:4 0.998942
no_smear: 0.922076
sm_level:0 0.981731
sm_level:1 0.99313
sm_level:2 0.99671
sm_level:3 0.998149
sm_level:4 0.998834
no_smear: 0.923414
sm_level:0 0.982157
sm_level:1 0.993324
sm_level:2 0.996816
sm_level:3 0.998225
sm_level:4 0.998901
no_smear: 0.924671
sm_level:0 0.983123
sm_level:1 0.99388
sm_level:2 0.997141
sm_level:3 0.998428
sm_level:4 0.999034
no_smear: 0.920119
sm_level:0 0.981529
sm_level:1 0.993197
sm_level:2 0.996801
sm_level:3 0.998237
sm_level:4 0.998916
no_smear: 0.921619
sm_level:0 0.981733
sm_level:1 0.993182
sm_level:2 0.996809
sm_level:3 0.998265
sm_level:4 0.998948
no_smear: 0.925049
sm_level:0 0.982038
sm_level:1 0.993039
sm_level:2 0.996558
sm_level:3 0.998027
sm_level:4 0.998758
no_smear: 0.92306
sm_level:0 0.981545
sm_level:1 0.99286
sm_level:2 0.996484
sm_level:3 0.997975
sm_level:4 0.998699
no_smear: 0.92356
sm_level:0 0.98337
sm_level:1 0.994226
sm_level:2 0.997465
sm_level:3 0.998704
sm_level:4 0.999263
no_smear: 0.922556
sm_level:0 0.981952
sm_level:1 0.993262
sm_level:2 0.996891
sm_level:3 0.998365
sm_level:4 0.999058
no_smear: 0.922724
sm_level:0 0.98197
sm_level:1 0.993229
sm_level:2 0.996787
sm_level:3 0.998229
sm_level:4 0.998914
no_smear: 0.923745
sm_level:0 0.982649
sm_level:1 0.993629
sm_level:2 0.997014
sm_level:3 0.998362
sm_level:4 0.999
no_smear: 0.924238
sm_level:0 0.982065
sm_level:1 0.993331
sm_level:2 0.996842
sm_level:3 0.998245
sm_level:4 0.998909
no_smear: 0.928015
sm_level:0 0.983864
sm_level:1 0.994213
sm_level:2 0.997368
sm_level:3 0.998609
sm_level:4 0.999186
no_smear: 0.927185
sm_level:0 0.983435
sm_level:1 0.993772
sm_level:2 0.996965
sm_level:3 0.998239
sm_level:4 0.998846
no_smear: 0.925278
sm_level:0 0.982955
sm_level:1 0.993481
sm_level:2 0.996819
sm_level:3 0.998201
sm_level:4 0.998878
no_smear: 0.927218
sm_level:0 0.983864
sm_level:1 0.994191
sm_level:2 0.997372
sm_level:3 0.99863
sm_level:4 0.999214
no_smear: 0.925887
sm_level:0 0.983533
sm_level:1 0.99397
sm_level:2 0.997146
sm_level:3 0.998382
sm_level:4 0.998952
no_smear: 0.922535
sm_level:0 0.982523
sm_level:1 0.993572
sm_level:2 0.996968
sm_level:3 0.998313
sm_level:4 0.998942
no_smear: 0.922658
sm_level:0 0.982072
sm_level:1 0.993325
sm_level:2 0.996801
sm_level:3 0.998205
sm_level:4 0.998881
no_smear: 0.924806
sm_level:0 0.982997
sm_level:1 0.993773
sm_level:2 0.997114
sm_level:3 0.998451
sm_level:4 0.999081
no_smear: 0.920876
sm_level:0 0.981305
sm_level:1 0.992952
sm_level:2 0.996681
sm_level:3 0.998195
sm_level:4 0.99891
no_smear: 0.920658
sm_level:0 0.980717
sm_level:1 0.992751
sm_level:2 0.996585
sm_level:3 0.998131
sm_level:4 0.998868
no_smear: 0.920836
sm_level:0 0.982244
sm_level:1 0.993518
sm_level:2 0.996999
sm_level:3 0.998373
sm_level:4 0.999009
no_smear: 0.922946
sm_level:0 0.982684
sm_level:1 0.993581
sm_level:2 0.996916
sm_level:3 0.998246
sm_level:4 0.998878
no_smear: 0.923587
sm_level:0 0.982687
sm_level:1 0.993549
sm_level:2 0.996895
sm_level:3 0.998224
sm_level:4 0.998847
no_smear: 0.919291
sm_level:0 0.981263
sm_level:1 0.993131
sm_level:2 0.996825
sm_level:3 0.998287
sm_level:4 0.998969
no_smear: 0.920273
sm_level:0 0.980644
sm_level:1 0.992547
sm_level:2 0.996333
sm_level:3 0.997875
sm_level:4 0.99862
no_smear: 0.925935
sm_level:0 0.983188
sm_level:1 0.993823
sm_level:2 0.997123
sm_level:3 0.99844
sm_level:4 0.999062
no_smear: 0.925617
sm_level:0 0.983135
sm_level:1 0.993937
sm_level:2 0.997232
sm_level:3 0.99853
sm_level:4 0.999138
no_smear: 0.924425
sm_level:0 0.983194
sm_level:1 0.993776
sm_level:2 0.996994
sm_level:3 0.998285
sm_level:4 0.998909
no_smear: 0.922927
sm_level:0 0.982267
sm_level:1 0.993369
sm_level:2 0.99681
sm_level:3 0.998196
sm_level:4 0.998862
no_smear: 0.924695
sm_level:0 0.983416
sm_level:1 0.994023
sm_level:2 0.99723
sm_level:3 0.998476
sm_level:4 0.999052
no_smear: 0.925626
sm_level:0 0.982429
sm_level:1 0.993232
sm_level:2 0.996674
sm_level:3 0.998088
sm_level:4 0.998778
no_smear: 0.918758
sm_level:0 0.981681
sm_level:1 0.993252
sm_level:2 0.99682
sm_level:3 0.99826
sm_level:4 0.99895
no_smear: 0.922592
sm_level:0 0.982818
sm_level:1 0.993845
sm_level:2 0.997184
sm_level:3 0.998478
sm_level:4 0.999073
no_smear: 0.922247
sm_level:0 0.982342
sm_level:1 0.993419
sm_level:2 0.99689
sm_level:3 0.998291
sm_level:4 0.99896
no_smear: 0.927076
sm_level:0 0.982969
sm_level:1 0.993716
sm_level:2 0.997102
sm_level:3 0.99845
sm_level:4 0.999079
no_smear: 0.926807
sm_level:0 0.983182
sm_level:1 0.994004
sm_level:2 0.997335
sm_level:3 0.998629
sm_level:4 0.999217
no_smear: 0.925467
sm_level:0 0.983013
sm_level:1 0.993825
sm_level:2 0.997146
sm_level:3 0.998451
sm_level:4 0.999059
no_smear: 0.921844
sm_level:0 0.982994
sm_level:1 0.993883
sm_level:2 0.997149
sm_level:3 0.998432
sm_level:4 0.999036
no_smear: 0.924389
sm_level:0 0.982896
sm_level:1 0.993633
sm_level:2 0.99699
sm_level:3 0.998338
sm_level:4 0.998978
no_smear: 0.926115
sm_level:0 0.983389
sm_level:1 0.993863
sm_level:2 0.997113
sm_level:3 0.998416
sm_level:4 0.999034
no_smear: 0.920865
sm_level:0 0.981859
sm_level:1 0.993253
sm_level:2 0.996814
sm_level:3 0.99826
sm_level:4 0.998955
no_smear: 0.921386
sm_level:0 0.981791
sm_level:1 0.993333
sm_level:2 0.99688
sm_level:3 0.998286
sm_level:4 0.99895
no_smear: 0.926756
sm_level:0 0.983435
sm_level:1 0.993741
sm_level:2 0.99698
sm_level:3 0.998303
sm_level:4 0.998946
no_smear: 0.924226
sm_level:0 0.982294
sm_level:1 0.993047
sm_level:2 0.996526
sm_level:3 0.997999
sm_level:4 0.998737
no_smear: 0.924905
sm_level:0 0.982339
sm_level:1 0.993299
sm_level:2 0.996777
sm_level:3 0.9982
sm_level:4 0.998887
no_smear: 0.921896
sm_level:0 0.981824
sm_level:1 0.993356
sm_level:2 0.996981
sm_level:3 0.998415
sm_level:4 0.999075
no_smear: 0.924838
sm_level:0 0.982128
sm_level:1 0.993086
sm_level:2 0.996622
sm_level:3 0.998094
sm_level:4 0.998817
no_smear: 0.923537
sm_level:0 0.982316
sm_level:1 0.993331
sm_level:2 0.996812
sm_level:3 0.998232
sm_level:4 0.998916
no_smear: 0.924404
sm_level:0 0.982649
sm_level:1 0.993501
sm_level:2 0.996902
sm_level:3 0.998283
sm_level:4 0.998947
no_smear: 0.924534
sm_level:0 0.982885
sm_level:1 0.993768
sm_level:2 0.997127
sm_level:3 0.998466
sm_level:4 0.999098
no_smear: 0.92448
sm_level:0 0.982338
sm_level:1 0.993157
sm_level:2 0.996668
sm_level:3 0.998141
sm_level:4 0.998867
no_smear: 0.925007
sm_level:0 0.982589
sm_level:1 0.993429
sm_level:2 0.996877
sm_level:3 0.998286
sm_level:4 0.998964
no_smear: 0.924627
sm_level:0 0.983103
sm_level:1 0.993708
sm_level:2 0.99698
sm_level:3 0.998308
sm_level:4 0.998955
no_smear: 0.930165
sm_level:0 0.98405
sm_level:1 0.994195
sm_level:2 0.997357
sm_level:3 0.998606
sm_level:4 0.999182
no_smear: 0.925922
sm_level:0 0.983886
sm_level:1 0.994269
sm_level:2 0.997353
sm_level:3 0.998556
sm_level:4 0.999122
no_smear: 0.921693
sm_level:0 0.981883
sm_level:1 0.993269
sm_level:2 0.996816
sm_level:3 0.998235
sm_level:4 0.998906
no_smear: 0.923548
sm_level:0 0.982171
sm_level:1 0.993277
sm_level:2 0.996786
sm_level:3 0.998215
sm_level:4 0.998905
no_smear: 0.924303
sm_level:0 0.982857
sm_level:1 0.993727
sm_level:2 0.997085
sm_level:3 0.998426
sm_level:4 0.999059
no_smear: 0.925943
sm_level:0 0.983178
sm_level:1 0.993702
sm_level:2 0.996973
sm_level:3 0.998293
sm_level:4 0.998927
no_smear: 0.920248
sm_level:0 0.98169
sm_level:1 0.993124
sm_level:2 0.996728
sm_level:3 0.99819
sm_level:4 0.998891
no_smear: 0.923885
sm_level:0 0.983072
sm_level:1 0.993799
sm_level:2 0.997121
sm_level:3 0.998447
sm_level:4 0.99907
no_smear: 0.920034
sm_level:0 0.982251
sm_level:1 0.993584
sm_level:2 0.997032
sm_level:3 0.998383
sm_level:4 0.999009
no_smear: 0.926128
sm_level:0 0.982722
sm_level:1 0.9935
sm_level:2 0.996855
sm_level:3 0.998206
sm_level:4 0.998851
no_smear: 0.92435
sm_level:0 0.982969
sm_level:1 0.993914
sm_level:2 0.997252
sm_level:3 0.998551
sm_level:4 0.999146
no_smear: 0.925271
sm_level:0 0.982965
sm_level:1 0.993538
sm_level:2 0.99681
sm_level:3 0.998146
sm_level:4 0.998801
no_smear: 0.924094
sm_level:0 0.98297
sm_level:1 0.994016
sm_level:2 0.99732
sm_level:3 0.998576
sm_level:4 0.999143
no_smear: 0.927513
sm_level:0 0.983704
sm_level:1 0.993988
sm_level:2 0.997157
sm_level:3 0.998427
sm_level:4 0.999031
no_smear: 0.922058
sm_level:0 0.983535
sm_level:1 0.994208
sm_level:2 0.997365
sm_level:3 0.998589
sm_level:4 0.999159
no_smear: 0.924046
sm_level:0 0.982432
sm_level:1 0.99348
sm_level:2 0.996915
sm_level:3 0.998284
sm_level:4 0.998931
no_smear: 0.920519
sm_level:0 0.982077
sm_level:1 0.993362
sm_level:2 0.996816
sm_level:3 0.998179
sm_level:4 0.998817
no_smear: 0.921301
sm_level:0 0.981326
sm_level:1 0.992823
sm_level:2 0.996508
sm_level:3 0.998008
sm_level:4 0.998723
no_smear: 0.924442
sm_level:0 0.982563
sm_level:1 0.993367
sm_level:2 0.996724
sm_level:3 0.998069
sm_level:4 0.99871
no_smear: 0.922831
sm_level:0 0.982188
sm_level:1 0.99332
sm_level:2 0.99686
sm_level:3 0.998298
sm_level:4 0.998981
no_smear: 0.921271
sm_level:0 0.982447
sm_level:1 0.993659
sm_level:2 0.997139
sm_level:3 0.998502
sm_level:4 0.999119
no_smear: 0.919393
sm_level:0 0.980752
sm_level:1 0.992662
sm_level:2 0.996542
sm_level:3 0.998133
sm_level:4 0.998888
no_smear: 0.919924
sm_level:0 0.982076
sm_level:1 0.993472
sm_level:2 0.997
sm_level:3 0.998398
sm_level:4 0.999044
no_smear: 0.92513
sm_level:0 0.982875
sm_level:1 0.99353
sm_level:2 0.996825
sm_level:3 0.99815
sm_level:4 0.998787
no_smear: 0.922719
sm_level:0 0.982723
sm_level:1 0.993767
sm_level:2 0.997149
sm_level:3 0.99847
sm_level:4 0.999079
no_smear: 0.92083
sm_level:0 0.982777
sm_level:1 0.993953
sm_level:2 0.997275
sm_level:3 0.998552
sm_level:4 0.999137
no_smear: 0.925763
sm_level:0 0.982359
sm_level:1 0.993376
sm_level:2 0.996834
sm_level:3 0.998219
sm_level:4 0.998877
no_smear: 0.920064
sm_level:0 0.981144
sm_level:1 0.992758
sm_level:2 0.996475
sm_level:3 0.998007
sm_level:4 0.998749
no_smear: 0.926252
sm_level:0 0.982884
sm_level:1 0.993723
sm_level:2 0.997114
sm_level:3 0.99847
sm_level:4 0.999105
no_smear: 0.924983
sm_level:0 0.982984
sm_level:1 0.993789
sm_level:2 0.997123
sm_level:3 0.998446
sm_level:4 0.999066
no_smear: 0.92348
sm_level:0 0.982367
sm_level:1 0.993349
sm_level:2 0.996847
sm_level:3 0.998273
sm_level:4 0.998956
no_smear: 0.922279
sm_level:0 0.981913
sm_level:1 0.99316
sm_level:2 0.996727
sm_level:3 0.998184
sm_level:4 0.998887
no_smear: 0.924237
sm_level:0 0.982636
sm_level:1 0.993604
sm_level:2 0.997042
sm_level:3 0.998417
sm_level:4 0.999061
no_smear: 0.92389
sm_level:0 0.982962
sm_level:1 0.993723
sm_level:2 0.997043
sm_level:3 0.998367
sm_level:4 0.998991
no_smear: 0.920729
sm_level:0 0.981836
sm_level:1 0.993461
sm_level:2 0.997046
sm_level:3 0.998455
sm_level:4 0.999103
no_smear: 0.921888
sm_level:0 0.982217
sm_level:1 0.993427
sm_level:2 0.996898
sm_level:3 0.998284
sm_level:4 0.998939
no_smear: 0.925564
sm_level:0 0.983416
sm_level:1 0.993879
sm_level:2 0.997091
sm_level:3 0.998374
sm_level:4 0.998983
no_smear: 0.922731
sm_level:0 0.982101
sm_level:1 0.99309
sm_level:2 0.996443
sm_level:3 0.99779
sm_level:4 0.998445
no_smear: 0.92641
sm_level:0 0.983533
sm_level:1 0.993969
sm_level:2 0.997184
sm_level:3 0.998473
sm_level:4 0.999085
no_smear: 0.921611
sm_level:0 0.98151
sm_level:1 0.993066
sm_level:2 0.996723
sm_level:3 0.998207
sm_level:4 0.998921
no_smear: 0.923599
sm_level:0 0.981638
sm_level:1 0.992731
sm_level:2 0.996355
sm_level:3 0.997877
sm_level:4 0.998626
no_smear: 0.921547
sm_level:0 0.98162
sm_level:1 0.993132
sm_level:2 0.996763
sm_level:3 0.998214
sm_level:4 0.998895
no_smear: 0.917334
sm_level:0 0.981247
sm_level:1 0.992841
sm_level:2 0.996522
sm_level:3 0.998039
sm_level:4 0.998775
no_smear: 0.923781
sm_level:0 0.982618
sm_level:1 0.993488
sm_level:2 0.996839
sm_level:3 0.99818
sm_level:4 0.998819
no_smear: 0.923473
sm_level:0 0.98244
sm_level:1 0.993298
sm_level:2 0.996694
sm_level:3 0.998084
sm_level:4 0.998762
no_smear: 0.922651
sm_level:0 0.982233
sm_level:1 0.993348
sm_level:2 0.996793
sm_level:3 0.998177
sm_level:4 0.99884
no_smear: 0.922641
sm_level:0 0.981694
sm_level:1 0.992986
sm_level:2 0.996617
sm_level:3 0.998109
sm_level:4 0.998827
no_smear: 0.924661
sm_level:0 0.983398
sm_level:1 0.993938
sm_level:2 0.997155
sm_level:3 0.998421
sm_level:4 0.999011
no_smear: 0.924479
sm_level:0 0.982777
sm_level:1 0.993521
sm_level:2 0.996877
sm_level:3 0.99823
sm_level:4 0.998875
no_smear: 0.922953
sm_level:0 0.982504
sm_level:1 0.993601
sm_level:2 0.997015
sm_level:3 0.998366
sm_level:4 0.999001
no_smear: 0.92649
sm_level:0 0.983675
sm_level:1 0.994023
sm_level:2 0.997159
sm_level:3 0.998392
sm_level:4 0.998969
no_smear: 0.925541
sm_level:0 0.982035
sm_level:1 0.993158
sm_level:2 0.996712
sm_level:3 0.998152
sm_level:4 0.998833
no_smear: 0.925711
sm_level:0 0.983109
sm_level:1 0.993747
sm_level:2 0.997044
sm_level:3 0.998379
sm_level:4 0.999019
no_smear: 0.926911
sm_level:0 0.982899
sm_level:1 0.993551
sm_level:2 0.996917
sm_level:3 0.998285
sm_level:4 0.998944
no_smear: 0.917865
sm_level:0 0.981418
sm_level:1 0.993116
sm_level:2 0.996654
sm_level:3 0.99805
sm_level:4 0.998712
no_smear: 0.921004
sm_level:0 0.981685
sm_level:1 0.992914
sm_level:2 0.996489
sm_level:3 0.997965
sm_level:4 0.998685
no_smear: 0.921668
sm_level:0 0.982052
sm_level:1 0.993365
sm_level:2 0.996904
sm_level:3 0.998314
sm_level:4 0.998972
no_smear: 0.926661
sm_level:0 0.983677
sm_level:1 0.994186
sm_level:2 0.997342
sm_level:3 0.998544
sm_level:4 0.999086
no_smear: 0.925702
sm_level:0 0.982612
sm_level:1 0.9936
sm_level:2 0.99707
sm_level:3 0.998452
sm_level:4 0.999093
no_smear: 0.923631
sm_level:0 0.982771
sm_level:1 0.993696
sm_level:2 0.997037
sm_level:3 0.998367
sm_level:4 0.998996
no_smear: 0.922765
sm_level:0 0.982667
sm_level:1 0.993727
sm_level:2 0.99709
sm_level:3 0.998397
sm_level:4 0.999002
no_smear: 0.925857
sm_level:0 0.982895
sm_level:1 0.993784
sm_level:2 0.997122
sm_level:3 0.998439
sm_level:4 0.999056
no_smear: 0.924591
sm_level:0 0.982953
sm_level:1 0.993752
sm_level:2 0.997066
sm_level:3 0.998374
sm_level:4 0.998987
no_smear: 0.922689
sm_level:0 0.982536
sm_level:1 0.993791
sm_level:2 0.997224
sm_level:3 0.998549
sm_level:4 0.99915
no_smear: 0.926419
sm_level:0 0.982995
sm_level:1 0.993705
sm_level:2 0.997043
sm_level:3 0.998363
sm_level:4 0.998978
no_smear: 0.923209
sm_level:0 0.981853
sm_level:1 0.992981
sm_level:2 0.996493
sm_level:3 0.997955
sm_level:4 0.998687
no_smear: 0.925855
